Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Systems approach to understand the immune response in tuberculosis: an iterative process between mouse models and human disease.","/pubmed/24100583","O'Garra A.","Cold Spring Harb Symp Quant Biol. 2013;78:173-7. doi: 10.1101/sqb.2013.78.020172. Epub 2013 Oct 7.","Cold Spring Harb Symp Quant Biol.  2013","PubMed","citation","PMID:24100583","pubmed","24100583","create date:2013/10/09 | first author:O'Garra A",
"The conserved DNA-binding protein WhiA is involved in cell division in Bacillus subtilis.","/pubmed/24097947","Surdova K, Gamba P, Claessen D, Siersma T, Jonker MJ, Errington J, Hamoen LW.","J Bacteriol. 2013 Dec;195(24):5450-60. doi: 10.1128/JB.00507-13. Epub 2013 Oct 4.","J Bacteriol.  2013","PubMed","citation","PMID:24097947 | PMCID:PMC3889613","pubmed","24097947","create date:2013/10/08 | first author:Surdova K",
"A prognostic DNA methylation signature for stage I non-small-cell lung cancer.","/pubmed/24081945","Sandoval J, Mendez-Gonzalez J, Nadal E, Chen G, Carmona FJ, Sayols S, Moran S, Heyn H, Vizoso M, Gomez A, Sanchez-Cespedes M, Assenov Y, Müller F, Bock C, Taron M, Mora J, Muscarella LA, Liloglou T, Davies M, Pollan M, Pajares MJ, Torre W, et al.","J Clin Oncol. 2013 Nov 10;31(32):4140-7. doi: 10.1200/JCO.2012.48.5516. Epub 2013 Sep 30.","J Clin Oncol.  2013","PubMed","citation","PMID:24081945","pubmed","24081945","create date:2013/10/02 | first author:Sandoval J",
"The role of splicing factor mutations in the pathogenesis of the myelodysplastic syndromes.","/pubmed/24080589","Boultwood J, Dolatshad H, Varanasi SS, Yip BH, Pellagatti A.","Adv Biol Regul. 2014 Jan;54:153-61. doi: 10.1016/j.jbior.2013.09.005. Epub 2013 Sep 15. Review.","Adv Biol Regul.  2014","PubMed","citation","PMID:24080589","pubmed","24080589","create date:2013/10/02 | first author:Boultwood J",
"Genomic divergence during speciation driven by adaptation to altitude.","/pubmed/24077768","Chapman MA, Hiscock SJ, Filatov DA.","Mol Biol Evol. 2013 Dec;30(12):2553-67. doi: 10.1093/molbev/mst168. Epub 2013 Sep 26.","Mol Biol Evol.  2013","PubMed","citation","PMID:24077768 | PMCID:PMC3840311","pubmed","24077768","create date:2013/10/01 | first author:Chapman MA",
"PI3K pathway activation provides a novel therapeutic target for pediatric ependymoma and is an independent marker of progression-free survival.","/pubmed/24077346","Rogers HA, Mayne C, Chapman RJ, Kilday JP, Coyle B, Grundy RG.","Clin Cancer Res. 2013 Dec 1;19(23):6450-60. doi: 10.1158/1078-0432.CCR-13-0222. Epub 2013 Sep 27.","Clin Cancer Res.  2013","PubMed","citation","PMID:24077346","pubmed","24077346","create date:2013/10/01 | first author:Rogers HA",
"Major transcriptome reprogramming underlies floral mimicry induced by the rust fungus Puccinia monoica in Boechera stricta.","/pubmed/24069397","Cano LM, Raffaele S, Haugen RH, Saunders DG, Leonelli L, MacLean D, Hogenhout SA, Kamoun S.","PLoS One. 2013 Sep 17;8(9):e75293. doi: 10.1371/journal.pone.0075293. eCollection 2013.","PLoS One.  2013","PubMed","citation","PMID:24069397 | PMCID:PMC3775748","pubmed","24069397","create date:2013/09/27 | first author:Cano LM",
"Spliceosome-mediated decay (SMD) regulates expression of nonintronic genes in budding yeast.","/pubmed/24065768","Volanakis A, Passoni M, Hector RD, Shah S, Kilchert C, Granneman S, Vasiljeva L.","Genes Dev. 2013 Sep 15;27(18):2025-38. doi: 10.1101/gad.221960.113.","Genes Dev.  2013","PubMed","citation","PMID:24065768 | PMCID:PMC3792478","pubmed","24065768","create date:2013/09/26 | first author:Volanakis A",
"Comparative gene expression profiling identifies common molecular signatures of NF-κB activation in canine and human diffuse large B cell lymphoma (DLBCL).","/pubmed/24023754","Mudaliar MA, Haggart RD, Miele G, Sellar G, Tan KA, Goodlad JR, Milne E, Vail DM, Kurzman I, Crowther D, Argyle DJ.","PLoS One. 2013 Sep 4;8(9):e72591. doi: 10.1371/journal.pone.0072591. eCollection 2013.","PLoS One.  2013","PubMed","citation","PMID:24023754 | PMCID:PMC3762807","pubmed","24023754","create date:2013/09/12 | first author:Mudaliar MA",
"Ambient temperature signalling in plants.","/pubmed/24021869","Wigge PA.","Curr Opin Plant Biol. 2013 Oct;16(5):661-6. doi: 10.1016/j.pbi.2013.08.004. Epub 2013 Sep 7. Review.","Curr Opin Plant Biol.  2013","PubMed","citation","PMID:24021869","pubmed","24021869","create date:2013/09/12 | first author:Wigge PA",
"Deciphering the contribution of human meningothelial cells to the inflammatory and antimicrobial response at the meninges.","/pubmed/24002066","Royer PJ, Rogers AJ, Wooldridge KG, Tighe P, Mahdavi J, Rittig MG, Ala'Aldeen D.","Infect Immun. 2013 Nov;81(11):4299-310. doi: 10.1128/IAI.00477-13. Epub 2013 Sep 3.","Infect Immun.  2013","PubMed","citation","PMID:24002066 | PMCID:PMC3811830","pubmed","24002066","create date:2013/09/05 | first author:Royer PJ",
"The impact of breed and tissue compartment on the response of pig macrophages to lipopolysaccharide.","/pubmed/23984833","Kapetanovic R, Fairbairn L, Downing A, Beraldi D, Sester DP, Freeman TC, Tuggle CK, Archibald AL, Hume DA.","BMC Genomics. 2013 Aug 28;14:581. doi: 10.1186/1471-2164-14-581.","BMC Genomics.  2013","PubMed","citation","PMID:23984833 | PMCID:PMC3766131","pubmed","23984833","create date:2013/08/30 | first author:Kapetanovic R",
"Genome and transcriptome adaptation accompanying emergence of the definitive type 2 host-restricted Salmonella enterica serovar Typhimurium pathovar.","/pubmed/23982073","Kingsley RA, Kay S, Connor T, Barquist L, Sait L, Holt KE, Sivaraman K, Wileman T, Goulding D, Clare S, Hale C, Seshasayee A, Harris S, Thomson NR, Gardner P, Rabsch W, Wigley P, Humphrey T, Parkhill J, Dougan G.","MBio. 2013 Aug 27;4(5):e00565-13. doi: 10.1128/mBio.00565-13.","MBio.  2013","PubMed","citation","PMID:23982073 | PMCID:PMC3760250","pubmed","23982073","create date:2013/08/29 | first author:Kingsley RA",
"Transcriptional profiling of Neisseria meningitidis interacting with human epithelial cells in a long-term in vitro colonization model.","/pubmed/23980104","Hey A, Li MS, Hudson MJ, Langford PR, Kroll JS.","Infect Immun. 2013 Nov;81(11):4149-59. doi: 10.1128/IAI.00397-13. Epub 2013 Aug 26.","Infect Immun.  2013","PubMed","citation","PMID:23980104 | PMCID:PMC3811814","pubmed","23980104","create date:2013/08/28 | first author:Hey A",
"Masculinization of gene expression is associated with exaggeration of male sexual dimorphism.","/pubmed/23966876","Pointer MA, Harrison PW, Wright AE, Mank JE.","PLoS Genet. 2013;9(8):e1003697. doi: 10.1371/journal.pgen.1003697. Epub 2013 Aug 15.","PLoS Genet.  2013","PubMed","citation","PMID:23966876 | PMCID:PMC3744414","pubmed","23966876","create date:2013/08/24 | first author:Pointer MA",
"Genetic and genomic analyses of musculoskeletal differences between BEH and BEL strains.","/pubmed/23964023","Lionikas A, Kilikevicius A, Bünger L, Meharg C, Carroll AM, Ratkevicius A, Venckunas T, Blizard DA.","Physiol Genomics. 2013 Oct 16;45(20):940-7. doi: 10.1152/physiolgenomics.00109.2013. Epub 2013 Aug 20.","Physiol Genomics.  2013","PubMed","citation","PMID:23964023 | PMCID:PMC3798766","pubmed","23964023","create date:2013/08/22 | first author:Lionikas A",
"Characterisation and analysis of the Aegilops sharonensis transcriptome, a wild relative of wheat in the Sitopsis section.","/pubmed/23951332","Bouyioukos C, Moscou MJ, Champouret N, Hernández-Pinzón I, Ward ER, Wulff BB.","PLoS One. 2013 Aug 8;8(8):e72782. doi: 10.1371/journal.pone.0072782. eCollection 2013.","PLoS One.  2013","PubMed","citation","PMID:23951332 | PMCID:PMC3738571","pubmed","23951332","create date:2013/08/21 | first author:Bouyioukos C",
"Identification of molecular phenotypic descriptors of breast capsular contracture formation using informatics analysis of the whole genome transcriptome.","/pubmed/23941504","Kyle DJ, Harvey AG, Shih B, Tan KT, Chaudhry IH, Bayat A.","Wound Repair Regen. 2013 Sep-Oct;21(5):762-9. doi: 10.1111/wrr.12077. Epub 2013 Aug 13.","Wound Repair Regen.  2013","PubMed","citation","PMID:23941504","pubmed","23941504","create date:2013/08/15 | first author:Kyle DJ",
"Transcriptional blood signatures distinguish pulmonary tuberculosis, pulmonary sarcoidosis, pneumonias and lung cancers.","/pubmed/23940611","Bloom CI, Graham CM, Berry MP, Rozakeas F, Redford PS, Wang Y, Xu Z, Wilkinson KA, Wilkinson RJ, Kendrick Y, Devouassoux G, Ferry T, Miyara M, Bouvry D, Valeyre D, Gorochov G, Blankenship D, Saadatian M, Vanhems P, Beynon H, Vancheeswaran R, Wickremasinghe M, et al.","PLoS One. 2013 Aug 5;8(8):e70630. doi: 10.1371/journal.pone.0070630. Print 2013. Erratum in: PLoS One. 2013;8(8).doi: 10.1371/annotation/7d9ec449-aee0-48fe-8111-0c110850c0c1. Dominique, Valeyre [corrected to Valeyre, Dominique]. ","PLoS One.  2013","PubMed","citation","PMID:23940611 | PMCID:PMC3734176","pubmed","23940611","create date:2013/08/14 | first author:Bloom CI",
"Transforming growth factor-β(1) represses bone morphogenetic protein-mediated Smad signaling in pulmonary artery smooth muscle cells via Smad3.","/pubmed/23937428","Upton PD, Davies RJ, Tajsic T, Morrell NW.","Am J Respir Cell Mol Biol. 2013 Dec;49(6):1135-45. doi: 10.1165/rcmb.2012-0470OC.","Am J Respir Cell Mol Biol.  2013","PubMed","citation","PMID:23937428 | PMCID:PMC3931109","pubmed","23937428","create date:2013/08/14 | first author:Upton PD",
"Maternal cholestasis during pregnancy programs metabolic disease in offspring.","/pubmed/23934127","Papacleovoulou G, Abu-Hayyeh S, Nikolopoulou E, Briz O, Owen BM, Nikolova V, Ovadia C, Huang X, Vaarasmaki M, Baumann M, Jansen E, Albrecht C, Jarvelin MR, Marin JJ, Knisely AS, Williamson C.","J Clin Invest. 2013 Jul;123(7):3172-81. doi: 10.1172/JCI68927. Epub 2013 Jun 24.","J Clin Invest.  2013","PubMed","citation","PMID:23934127 | PMCID:PMC3696570","pubmed","23934127","create date:2013/08/13 | first author:Papacleovoulou G",
"Sequencing and characterisation of an extensive Atlantic salmon (Salmo salar L.) microRNA repertoire.","/pubmed/23922936","Bekaert M, Lowe NR, Bishop SC, Bron JE, Taggart JB, Houston RD.","PLoS One. 2013 Jul 29;8(7):e70136. doi: 10.1371/journal.pone.0070136. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23922936 | PMCID:PMC3726450","pubmed","23922936","create date:2013/08/08 | first author:Bekaert M",
"Uterine NK cells regulate endometrial bleeding in women and are suppressed by the progesterone receptor modulator asoprisnil.","/pubmed/23913972","Wilkens J, Male V, Ghazal P, Forster T, Gibson DA, Williams AR, Brito-Mutunayagam SL, Craigon M, Lourenco P, Cameron IT, Chwalisz K, Moffett A, Critchley HO.","J Immunol. 2013 Sep 1;191(5):2226-35. doi: 10.4049/jimmunol.1300958. Epub 2013 Aug 2.","J Immunol.  2013","PubMed","citation","PMID:23913972 | PMCID:PMC3843142","pubmed","23913972","create date:2013/08/06 | first author:Wilkens J",
"Serum miR-1290 as a marker of pancreatic cancer--letter.","/pubmed/23888071","Frampton AE, Krell J, Kazemier G, Giovannetti E.","Clin Cancer Res. 2013 Sep 15;19(18):5250-1. doi: 10.1158/1078-0432.CCR-13-1620. Epub 2013 Jul 25. No abstract available. ","Clin Cancer Res.  2013","PubMed","citation","PMID:23888071","pubmed","23888071","create date:2013/07/28 | first author:Frampton AE",
"Clinically relevant mutant DNA gyrase alters supercoiling, changes the transcriptome, and confers multidrug resistance.","/pubmed/23882012","Webber MA, Ricci V, Whitehead R, Patel M, Fookes M, Ivens A, Piddock LJ.","MBio. 2013 Jul 23;4(4). pii: e00273-13. doi: 10.1128/mBio.00273-13.","MBio.  2013","PubMed","citation","PMID:23882012 | PMCID:PMC3735185","pubmed","23882012","create date:2013/07/25 | first author:Webber MA",
"Characterisations of human prostate stem cells reveal deficiency in class I UGT enzymes as a novel mechanism for castration-resistant prostate cancer.","/pubmed/23880823","Williamson SC, Mitter R, Hepburn AC, Wilson L, Mantilla A, Leung HY, Robson CN, Heer R.","Br J Cancer. 2013 Aug 20;109(4):950-6. doi: 10.1038/bjc.2013.399. Epub 2013 Jul 23.","Br J Cancer.  2013","PubMed","citation","PMID:23880823 | PMCID:PMC3749571","pubmed","23880823","create date:2013/07/25 | first author:Williamson SC",
"Adult pallium transcriptomes surprise in not reflecting predicted homologies across diverse chicken and mouse pallial sectors.","/pubmed/23878249","Belgard TG, Montiel JF, Wang WZ, García-Moreno F, Margulies EH, Ponting CP, Molnár Z.","Proc Natl Acad Sci U S A. 2013 Aug 6;110(32):13150-5. doi: 10.1073/pnas.1307444110. Epub 2013 Jul 22.","Proc Natl Acad Sci U S A.  2013","PubMed","citation","PMID:23878249 | PMCID:PMC3740902","pubmed","23878249","create date:2013/07/24 | first author:Belgard TG",
"LC-MS/MS confirms that COX-1 drives vascular prostacyclin whilst gene expression pattern reveals non-vascular sites of COX-2 expression.","/pubmed/23874970","Kirkby NS, Zaiss AK, Urquhart P, Jiao J, Austin PJ, Al-Yamani M, Lundberg MH, MacKenzie LS, Warner TD, Nicolaou A, Herschman HR, Mitchell JA.","PLoS One. 2013 Jul 9;8(7):e69524. doi: 10.1371/journal.pone.0069524. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23874970 | PMCID:PMC3711559","pubmed","23874970","create date:2013/07/23 | first author:Kirkby NS",
"Competition between virus-derived and endogenous small RNAs regulates gene expression in Caenorhabditis elegans.","/pubmed/23811144","Sarkies P, Ashe A, Le Pen J, McKie MA, Miska EA.","Genome Res. 2013 Aug;23(8):1258-70. doi: 10.1101/gr.153296.112. Epub 2013 Jun 28.","Genome Res.  2013","PubMed","citation","PMID:23811144 | PMCID:PMC3730100","pubmed","23811144","create date:2013/07/03 | first author:Sarkies P",
"Identification of genes involved in the response of Arabidopsis to simultaneous biotic and abiotic stresses.","/pubmed/23800991","Atkinson NJ, Lilley CJ, Urwin PE.","Plant Physiol. 2013 Aug;162(4):2028-41. doi: 10.1104/pp.113.222372. Epub 2013 Jun 25.","Plant Physiol.  2013","PubMed","citation","PMID:23800991 | PMCID:PMC3729780","pubmed","23800991","create date:2013/06/27 | first author:Atkinson NJ",
"A comparative analysis of transcription factor expression during metazoan embryonic development.","/pubmed/23799133","Schep AN, Adryan B.","PLoS One. 2013 Jun 14;8(6):e66826. doi: 10.1371/journal.pone.0066826. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23799133 | PMCID:PMC3682979","pubmed","23799133","create date:2013/06/27 | first author:Schep AN",
"Distinctive profile of IsomiR expression and novel microRNAs in rat heart left ventricle.","/pubmed/23799049","McGahon MK, Yarham JM, Daly A, Guduric-Fuchs J, Ferguson LJ, Simpson DA, Collins A.","PLoS One. 2013 Jun 14;8(6):e65809. doi: 10.1371/journal.pone.0065809. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23799049 | PMCID:PMC3683050","pubmed","23799049","create date:2013/06/27 | first author:McGahon MK",
"Expansion of the pseudo-autosomal region and ongoing recombination suppression in the Silene latifolia sex chromosomes.","/pubmed/23733786","Bergero R, Qiu S, Forrest A, Borthwick H, Charlesworth D.","Genetics. 2013 Jul;194(3):673-86. doi: 10.1534/genetics.113.150755. Epub 2013 Jun 3.","Genetics.  2013","PubMed","citation","PMID:23733786 | PMCID:PMC3697972","pubmed","23733786","create date:2013/06/05 | first author:Bergero R",
"Characterizing vaccine responses using host genomic and transcriptomic analysis.","/pubmed/23728145","O'Connor D, Pollard AJ.","Clin Infect Dis. 2013 Sep;57(6):860-9. doi: 10.1093/cid/cit373. Epub 2013 May 31. Review.","Clin Infect Dis.  2013","PubMed","citation","PMID:23728145","pubmed","23728145","create date:2013/06/04 | first author:O'Connor D",
"Induction of interferon-stimulated genes on the IL-4 response axis by Epstein-Barr virus infected human b cells; relevance to cellular transformation.","/pubmed/23724103","Smith N, Tierney R, Wei W, Vockerodt M, Murray PG, Woodman CB, Rowe M.","PLoS One. 2013 May 27;8(5):e64868. doi: 10.1371/journal.pone.0064868. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23724103 | PMCID:PMC3664578","pubmed","23724103","create date:2013/06/01 | first author:Smith N",
"An epigenetic signature of developmental potential in neural stem cells and early neurons.","/pubmed/23712654","Burney MJ, Johnston C, Wong KY, Teng SW, Beglopoulos V, Stanton LW, Williams BP, Bithell A, Buckley NJ.","Stem Cells. 2013 Sep;31(9):1868-80. doi: 10.1002/stem.1431.","Stem Cells.  2013","PubMed","citation","PMID:23712654","pubmed","23712654","create date:2013/05/29 | first author:Burney MJ",
"Choice of bacterial growth medium alters the transcriptome and phenotype of Salmonella enterica Serovar Typhimurium.","/pubmed/23704954","Blair JM, Richmond GE, Bailey AM, Ivens A, Piddock LJ.","PLoS One. 2013 May 21;8(5):e63912. doi: 10.1371/journal.pone.0063912. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23704954 | PMCID:PMC3660369","pubmed","23704954","create date:2013/05/25 | first author:Blair JM",
"Comparative analysis of monocyte subsets in the pig.","/pubmed/23667115","Fairbairn L, Kapetanovic R, Beraldi D, Sester DP, Tuggle CK, Archibald AL, Hume DA.","J Immunol. 2013 Jun 15;190(12):6389-96. doi: 10.4049/jimmunol.1300365. Epub 2013 May 10.","J Immunol.  2013","PubMed","citation","PMID:23667115","pubmed","23667115","create date:2013/05/15 | first author:Fairbairn L",
"Hypothalamic ventricular ependymal thyroid hormone deiodinases are an important element of circannual timing in the Siberian hamster (Phodopus sungorus).","/pubmed/23637944","Herwig A, de Vries EM, Bolborea M, Wilson D, Mercer JG, Ebling FJ, Morgan PJ, Barrett P.","PLoS One. 2013 Apr 18;8(4):e62003. doi: 10.1371/journal.pone.0062003. Print 2013.","PLoS One.  2013","PubMed","citation","PMID:23637944 | PMCID:PMC3630139","pubmed","23637944","create date:2013/05/03 | first author:Herwig A",
"The tissue-specific RNA binding protein T-STAR controls regional splicing patterns of neurexin pre-mRNAs in the brain.","/pubmed/23637638","Ehrmann I, Dalgliesh C, Liu Y, Danilenko M, Crosier M, Overman L, Arthur HM, Lindsay S, Clowry GJ, Venables JP, Fort P, Elliott DJ.","PLoS Genet. 2013 Apr;9(4):e1003474. doi: 10.1371/journal.pgen.1003474. Epub 2013 Apr 25.","PLoS Genet.  2013","PubMed","citation","PMID:23637638 | PMCID:PMC3636136","pubmed","23637638","create date:2013/05/03 | first author:Ehrmann I",
"Development and characterization of microsatellite markers for Central American Begonia sect. Gireoudia (Begoniaceae).","/pubmed/25202548","Twyford AD, Ennos RA, Kidner CA.","Appl Plant Sci. 2013 Apr 30;1(5). pii: apps.1200499. doi: 10.3732/apps.1200499. eCollection 2013 May.","Appl Plant Sci.  2013","PubMed","citation","PMID:25202548 | PMCID:PMC4105041","pubmed","25202548","create date:2013/05/01 | first author:Twyford AD",
"p38α MAPK regulates adult muscle stem cell fate by restricting progenitor proliferation during postnatal growth and repair.","/pubmed/23592450","Brien P, Pugazhendhi D, Woodhouse S, Oxley D, Pell JM.","Stem Cells. 2013 Aug;31(8):1597-610. doi: 10.1002/stem.1399.","Stem Cells.  2013","PubMed","citation","PMID:23592450","pubmed","23592450","create date:2013/04/18 | first author:Brien P",
"Comparative network-based recovery analysis and proteomic profiling of neurological changes in valproic acid-treated mice.","/pubmed/23557376","Goh WW, Sergot MJ, Sng JC, Wong L.","J Proteome Res. 2013 May 3;12(5):2116-27. doi: 10.1021/pr301127f. Epub 2013 Apr 17. Erratum in: J Proteome Res. 2013 Oct 4;12(10):4650. Sng, Judy Cg [corrected to Sng, Judy C G]. ","J Proteome Res.  2013","PubMed","citation","PMID:23557376 | PMCID:PMC3805323","pubmed","23557376","create date:2013/04/06 | first author:Goh WW",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"RNA-seq reveals activation of both common and cytokine-specific pathways following neutrophil priming.","/pubmed/23554905","Wright HL, Thomas HB, Moots RJ, Edwards SW.","PLoS One. 2013;8(3):e58598. doi: 10.1371/journal.pone.0058598. Epub 2013 Mar 6.","PLoS One.  2013","PubMed","citation","PMID:23554905 | PMCID:PMC3590155","pubmed","23554905","create date:2013/04/05 | first author:Wright HL",
"Key role for a glutathione transferase in multiple-herbicide resistance in grass weeds.","/pubmed/23530204","Cummins I, Wortley DJ, Sabbadin F, He Z, Coxon CR, Straker HE, Sellars JD, Knight K, Edwards L, Hughes D, Kaundun SS, Hutchings SJ, Steel PG, Edwards R.","Proc Natl Acad Sci U S A. 2013 Apr 9;110(15):5812-7. doi: 10.1073/pnas.1221179110. Epub 2013 Mar 25.","Proc Natl Acad Sci U S A.  2013","PubMed","citation","PMID:23530204 | PMCID:PMC3625300","pubmed","23530204","create date:2013/03/27 | first author:Cummins I",
"Comparative study of transcriptome profiles of mechanical- and skin-transformed Schistosoma mansoni schistosomula.","/pubmed/23516644","Protasio AV, Dunne DW, Berriman M.","PLoS Negl Trop Dis. 2013;7(3):e2091. doi: 10.1371/journal.pntd.0002091. Epub 2013 Mar 14.","PLoS Negl Trop Dis.  2013","PubMed","citation","PMID:23516644 | PMCID:PMC3597483","pubmed","23516644","create date:2013/03/22 | first author:Protasio AV",
"Transcriptomic analysis of the role of carboxylic acids in metabolite signaling in Arabidopsis leaves.","/pubmed/23487434","Finkemeier I, König AC, Heard W, Nunes-Nesi A, Pham PA, Leister D, Fernie AR, Sweetlove LJ.","Plant Physiol. 2013 May;162(1):239-53. doi: 10.1104/pp.113.214114. Epub 2013 Mar 13.","Plant Physiol.  2013","PubMed","citation","PMID:23487434 | PMCID:PMC3641205","pubmed","23487434","create date:2013/03/15 | first author:Finkemeier I",
"Analysis of the bacterial response to Ru(CO)3Cl(Glycinate) (CORM-3) and the inactivated compound identifies the role played by the ruthenium compound and reveals sulfur-containing species as a major target of CORM-3 action.","/pubmed/23472713","McLean S, Begg R, Jesse HE, Mann BE, Sanguinetti G, Poole RK.","Antioxid Redox Signal. 2013 Dec 10;19(17):1999-2012. doi: 10.1089/ars.2012.5103. Epub 2013 Apr 16.","Antioxid Redox Signal.  2013","PubMed","citation","PMID:23472713 | PMCID:PMC3869425","pubmed","23472713","create date:2013/03/12 | first author:McLean S",
"Microarray resources for genetic and genomic studies in chicken: a review.","/pubmed/23468091","Gheyas AA, Burt DW.","Genesis. 2013 May;51(5):337-56. doi: 10.1002/dvg.22387. Epub 2013 Mar 26. Review.","Genesis.  2013","PubMed","citation","PMID:23468091","pubmed","23468091","create date:2013/03/08 | first author:Gheyas AA",
"Regulation of Foxp3+ inducible regulatory T cell stability by SOCS2.","/pubmed/23455506","Knosp CA, Schiering C, Spence S, Carroll HP, Nel HJ, Osbourn M, Jackson R, Lyubomska O, Malissen B, Ingram R, Fitzgerald DC, Powrie F, Fallon PG, Johnston JA, Kissenpfennig A.","J Immunol. 2013 Apr 1;190(7):3235-45. doi: 10.4049/jimmunol.1201396. Epub 2013 Mar 1.","J Immunol.  2013","PubMed","citation","PMID:23455506 | PMCID:PMC3607399","pubmed","23455506","create date:2013/03/05 | first author:Knosp CA",
"Whole-exome sequencing studies of nonfunctioning pituitary adenomas.","/pubmed/23450047","Newey PJ, Nesbit MA, Rimmer AJ, Head RA, Gorvin CM, Attar M, Gregory L, Wass JA, Buck D, Karavitaki N, Grossman AB, McVean G, Ansorge O, Thakker RV.","J Clin Endocrinol Metab. 2013 Apr;98(4):E796-800. doi: 10.1210/jc.2012-4028. Epub 2013 Feb 28.","J Clin Endocrinol Metab.  2013","PubMed","citation","PMID:23450047 | PMCID:PMC4447855","pubmed","23450047","create date:2013/03/02 | first author:Newey PJ",
"Effects of insufficient sleep on circadian rhythmicity and expression amplitude of the human blood transcriptome.","/pubmed/23440187","Möller-Levet CS, Archer SN, Bucca G, Laing EE, Slak A, Kabiljo R, Lo JC, Santhi N, von Schantz M, Smith CP, Dijk DJ.","Proc Natl Acad Sci U S A. 2013 Mar 19;110(12):E1132-41. doi: 10.1073/pnas.1217154110. Epub 2013 Feb 25.","Proc Natl Acad Sci U S A.  2013","PubMed","citation","PMID:23440187 | PMCID:PMC3607048","pubmed","23440187","create date:2013/02/27 | first author:Möller-Levet CS",
"Identification and characterization of miRNA transcriptome in potato by high-throughput sequencing.","/pubmed/23437348","Zhang R, Marshall D, Bryan GJ, Hornyik C.","PLoS One. 2013;8(2):e57233. doi: 10.1371/journal.pone.0057233. Epub 2013 Feb 21.","PLoS One.  2013","PubMed","citation","PMID:23437348 | PMCID:PMC3578796","pubmed","23437348","create date:2013/02/26 | first author:Zhang R",
"The presence of methylation quantitative trait loci indicates a direct genetic influence on the level of DNA methylation in adipose tissue.","/pubmed/23431366","Drong AW, Nicholson G, Hedman AK, Meduri E, Grundberg E, Small KS, Shin SY, Bell JT, Karpe F, Soranzo N, Spector TD, McCarthy MI, Deloukas P, Rantalainen M, Lindgren CM; MolPAGE Consortia..","PLoS One. 2013;8(2):e55923. doi: 10.1371/journal.pone.0055923. Epub 2013 Feb 19.","PLoS One.  2013","PubMed","citation","PMID:23431366 | PMCID:PMC3576415","pubmed","23431366","create date:2013/02/23 | first author:Drong AW",
"Intratumor heterogeneity in human glioblastoma reflects cancer evolutionary dynamics.","/pubmed/23412337","Sottoriva A, Spiteri I, Piccirillo SG, Touloumis A, Collins VP, Marioni JC, Curtis C, Watts C, Tavaré S.","Proc Natl Acad Sci U S A. 2013 Mar 5;110(10):4009-14. doi: 10.1073/pnas.1219747110. Epub 2013 Feb 14.","Proc Natl Acad Sci U S A.  2013","PubMed","citation","PMID:23412337 | PMCID:PMC3593922","pubmed","23412337","create date:2013/02/16 | first author:Sottoriva A",
"Tissue-specific transcriptomics in the field cricket Teleogryllus oceanicus.","/pubmed/23390599","Bailey NW, Veltsos P, Tan YF, Millar AH, Ritchie MG, Simmons LW.","G3 (Bethesda). 2013 Feb;3(2):225-30. doi: 10.1534/g3.112.004341. Epub 2013 Feb 1.","G3 (Bethesda).  2013","PubMed","citation","PMID:23390599 | PMCID:PMC3564983","pubmed","23390599","create date:2013/02/08 | first author:Bailey NW",
"Ribosome traffic on mRNAs maps to gene ontology: genome-wide quantification of translation initiation rates and polysome size regulation.","/pubmed/23382661","Ciandrini L, Stansfield I, Romano MC.","PLoS Comput Biol. 2013;9(1):e1002866. doi: 10.1371/journal.pcbi.1002866. Epub 2013 Jan 31.","PLoS Comput Biol.  2013","PubMed","citation","PMID:23382661 | PMCID:PMC3561044","pubmed","23382661","create date:2013/02/06 | first author:Ciandrini L",
"The myeloid transcription factor GATA-2 regulates the viral UL144 gene during human cytomegalovirus latency in an isolate-specific manner.","/pubmed/23365437","Poole E, Walther A, Raven K, Benedict CA, Mason GM, Sinclair J.","J Virol. 2013 Apr;87(8):4261-71. doi: 10.1128/JVI.03497-12. Epub 2013 Jan 30.","J Virol.  2013","PubMed","citation","PMID:23365437 | PMCID:PMC3624344","pubmed","23365437","create date:2013/02/01 | first author:Poole E",
"Gene expression profiling of gastrocnemius of ""minimuscle"" mice.","/pubmed/23362141","Burniston JG, Meek TH, Pandey SN, Broitman-Maduro G, Maduro MF, Bronikowski AM, Garland T Jr, Chen YW.","Physiol Genomics. 2013 Mar 18;45(6):228-36. doi: 10.1152/physiolgenomics.00149.2012. Epub 2013 Jan 29.","Physiol Genomics.  2013","PubMed","citation","PMID:23362141 | PMCID:PMC3615581","pubmed","23362141","create date:2013/01/31 | first author:Burniston JG",
