Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Constructing the metabolic and regulatory pathways in germinating rice seeds through proteomic approach.","/pubmed/21630451","He D, Han C, Yao J, Shen S, Yang P.","Proteomics. 2011 Jul;11(13):2693-713. doi: 10.1002/pmic.201000598. Epub 2011 Jun 1.","Proteomics.  2011","PubMed","citation","PMID:21630451","pubmed","21630451","create date:2011/06/02 | first author:He D",
"Proteomic analysis reveals the strategies of Bacillus thuringiensis YBT-1520 for survival under long-term heat stress.","/pubmed/21630448","Wu D, He J, Gong Y, Chen D, Zhu X, Qiu N, Sun M, Li M, Yu Z.","Proteomics. 2011 Jul;11(13):2580-91. doi: 10.1002/pmic.201000392. Epub 2011 Jun 1.","Proteomics.  2011","PubMed","citation","PMID:21630448","pubmed","21630448","create date:2011/06/02 | first author:Wu D",
"Novel neutrophil inhibitory factor homologue in the buccal gland secretion of Lampetra japonica.","/pubmed/21627537","Xue Z, Bai J, Sun J, Wu Y, Yu SY, Guo RY, Liu X, Li QW.","Biol Chem. 2011 Jul;392(7):609-16. doi: 10.1515/BC.2011.065. Epub 2011 Jun 1.","Biol Chem.  2011","PubMed","citation","PMID:21627537","pubmed","21627537","create date:2011/06/02 | first author:Xue Z",
"Gut CaVP is an innate immune protein against bacterial challenge in amphioxus Branchiostoma belcheri.","/pubmed/21624472","Zhuang ZH, Zhao XL, Li H, Wang SY, Peng XX.","Fish Shellfish Immunol. 2011 Aug;31(2):217-23. doi: 10.1016/j.fsi.2011.05.004. Epub 2011 May 23.","Fish Shellfish Immunol.  2011","PubMed","citation","PMID:21624472","pubmed","21624472","create date:2011/06/01 | first author:Zhuang ZH",
"Proteomics identification of ITGB3 as a key regulator in reactive oxygen species-induced migration and invasion of colorectal cancer cells.","/pubmed/21622897","Lei Y, Huang K, Gao C, Lau QC, Pan H, Xie K, Li J, Liu R, Zhang T, Xie N, Nai HS, Wu H, Dong Q, Zhao X, Nice EC, Huang C, Wei Y.","Mol Cell Proteomics. 2011 Oct;10(10):M110.005397. doi: 10.1074/mcp.M110.005397. Epub 2011 May 27.","Mol Cell Proteomics.  2011","PubMed","citation","PMID:21622897 | PMCID:PMC3205852","pubmed","21622897","create date:2011/05/31 | first author:Lei Y",
"Differential expression profiles of mRNAs, miRNAs and proteins during embryo implantation.","/pubmed/21622286","Liu JL, Su RW, Yang ZM.","Front Biosci (Schol Ed). 2011 Jun 1;3:1511-9.","Front Biosci (Schol Ed).  2011","PubMed","citation","PMID:21622286","pubmed","21622286","create date:2011/05/31 | first author:Liu JL",
"Serum biomarker of diabetic peripheral neuropathy indentified by differential proteomics.","/pubmed/21622202","Tang W, Shi YQ, Zou JJ, Chen XF, Zheng JY, Zhao SW, Liu ZM.","Front Biosci (Landmark Ed). 2011 Jun 1;16:2671-81.","Front Biosci (Landmark Ed).  2011","PubMed","citation","PMID:21622202","pubmed","21622202","create date:2011/05/31 | first author:Tang W",
"Antennal proteome comparison of sexually mature drone and forager honeybees.","/pubmed/21618965","Feng M, Song F, Aleku DW, Han B, Fang Y, Li J.","J Proteome Res. 2011 Jul 1;10(7):3246-60. doi: 10.1021/pr2002808. Epub 2011 Jun 13.","J Proteome Res.  2011","PubMed","citation","PMID:21618965","pubmed","21618965","create date:2011/05/31 | first author:Feng M",
"The influence of protein coding sequences on protein folding rates of all-β proteins.","/pubmed/21613670","Li RF, Li H.","Gen Physiol Biophys. 2011 Jun;30(2):154-61. doi: 10.4149/gpb_2011_02_154.","Gen Physiol Biophys.  2011","PubMed","citation","PMID:21613670","pubmed","21613670","create date:2011/05/27 | first author:Li RF",
"Differential expression of serine-threonine kinase receptor-associated protein in patients with systemic lupus erythematosus.","/pubmed/21613329","Wang L, Dai Y, Peng W, Qi S, Ouyang X, Tu Z.","Lupus. 2011 Aug;20(9):921-7. doi: 10.1177/0961203311399304. Epub 2011 May 25.","Lupus.  2011","PubMed","citation","PMID:21613329","pubmed","21613329","create date:2011/05/27 | first author:Wang L",
"A proteomic approach to analyze nitrogen- and cytokinin-responsive proteins in rice roots.","/pubmed/21607616","Ding C, You J, Wang S, Liu Z, Li G, Wang Q, Ding Y.","Mol Biol Rep. 2012 Feb;39(2):1617-26. doi: 10.1007/s11033-011-0901-4. Epub 2011 May 24.","Mol Biol Rep.  2012","PubMed","citation","PMID:21607616","pubmed","21607616","create date:2011/05/25 | first author:Ding C",
"Protein expression and fucosylated glycans of the serum haptoglobin-{beta} subunit in hepatitis B virus-based liver diseases.","/pubmed/21606158","Shu H, Zhang S, Kang X, Li S, Qin X, Sun C, Lu H, Liu Y.","Acta Biochim Biophys Sin (Shanghai). 2011 Jul;43(7):528-34. doi: 10.1093/abbs/gmr038. Epub 2011 May 23.","Acta Biochim Biophys Sin (Shanghai).  2011","PubMed","citation","PMID:21606158","pubmed","21606158","create date:2011/05/25 | first author:Shu H",
"Predicting apoptosis protein subcellular location with PseAAC by incorporating tripeptide composition.","/pubmed/21605055","Liao B, Jiang JB, Zeng QG, Zhu W.","Protein Pept Lett. 2011 Nov;18(11):1086-92.","Protein Pept Lett.  2011","PubMed","citation","PMID:21605055","pubmed","21605055","create date:2011/05/25 | first author:Liao B",
"[Expression of proteins in serum and hippocampus after closed brain injury in rats].","/pubmed/21604448","Shu QM, Li ZQ, Li LZ, Yang SW, Zhan L, Zhang YL.","Fa Yi Xue Za Zhi. 2011 Apr;27(2):107-11. Chinese. ","Fa Yi Xue Za Zhi.  2011","PubMed","citation","PMID:21604448","pubmed","21604448","create date:2011/05/25 | first author:Shu QM",
"Characterization of acute renal allograft rejection by proteomic analysis of renal tissue in rat.","/pubmed/21604175","Chen G, Huang JB, Mi J, He YF, Wu XH, Luo CL, Liang SM, Li JB, Tang YX, Li J.","Mol Biol Rep. 2012 Feb;39(2):1315-22. doi: 10.1007/s11033-011-0864-5. Epub 2011 May 22.","Mol Biol Rep.  2012","PubMed","citation","PMID:21604175","pubmed","21604175","create date:2011/05/24 | first author:Chen G",
"Elementary research of the formation mechanism of sex-related fluorescent cocoon of silkworm, Bombyx mori.","/pubmed/21604173","Xiaolong H, Renyu X, Guangli C, Xing Z, Yilin Z, Xiaohua Y, Yuqing Z, Chengliang G.","Mol Biol Rep. 2012 Feb;39(2):1395-409. doi: 10.1007/s11033-011-0874-3. Epub 2011 May 22.","Mol Biol Rep.  2012","PubMed","citation","PMID:21604173","pubmed","21604173","create date:2011/05/24 | first author:Xiaolong H",
"Clinicopathological pattern and Annexin A2 and Cdc42 status in patients presenting with differentiation and lymphnode metastasis of esophageal squamous cell carcinomas.","/pubmed/21603851","Feng JG, Liu Q, Qin X, Geng YH, Zheng ST, Liu T, Sheyhidin I, Lu XM.","Mol Biol Rep. 2012 Feb;39(2):1267-74. doi: 10.1007/s11033-011-0859-2. Epub 2011 May 21.","Mol Biol Rep.  2012","PubMed","citation","PMID:21603851","pubmed","21603851","create date:2011/05/24 | first author:Feng JG",
"Metabolic capabilities and systems fluctuations in Haloarcula marismortui revealed by integrative genomics and proteomics analyses.","/pubmed/21598921","Chu LJ, Yang H, Shih P, Kao Y, Tsai YS, Chen J, Huang G, Weng RR, Ting YS, Fang X, von Haller PD, Goodlett DR, Ng WV.","J Proteome Res. 2011 Jul 1;10(7):3261-73. doi: 10.1021/pr200290x. Epub 2011 Jun 14.","J Proteome Res.  2011","PubMed","citation","PMID:21598921 | PMCID:PMC3168985","pubmed","21598921","create date:2011/05/24 | first author:Chu LJ",
"Facile preparation of monolithic immobilized metal affinity chromatography capillary columns for selective enrichment of phosphopeptides.","/pubmed/21598383","Zhang L, Wang H, Liang Z, Yang K, Zhang L, Zhang Y.","J Sep Sci. 2011 Aug;34(16-17):2122-30. doi: 10.1002/jssc.201100169. Epub 2011 May 20.","J Sep Sci.  2011","PubMed","citation","PMID:21598383","pubmed","21598383","create date:2011/05/21 | first author:Zhang L",
"The effect of topiramate on tumor-related angiogenesis and on the serum proteome of mice bearing Lewis lung carcinoma.","/pubmed/21596032","Ma B, Pan Y, Song Q, Tie L, Zhang Y, Xiao Y, Zhang J, Han J, Xu Y, Xiang Y, Yu HM, Li XJ.","Eur J Pharmacol. 2011 Aug 1;663(1-3):9-16. doi: 10.1016/j.ejphar.2011.04.056. Epub 2011 May 17. Erratum in: Eur J Pharmacol. 2012 Mar 5;678(1-3):86. ","Eur J Pharmacol.  2011","PubMed","citation","PMID:21596032","pubmed","21596032","create date:2011/05/21 | first author:Ma B",
"Evidence for the additions of clustered interacting nodes during the evolution of protein interaction networks from network motifs.","/pubmed/21595981","Liu Z, Liu Q, Sun H, Hou L, Guo H, Zhu Y, Li D, He F.","BMC Evol Biol. 2011 May 20;11:133. doi: 10.1186/1471-2148-11-133.","BMC Evol Biol.  2011","PubMed","citation","PMID:21595981 | PMCID:PMC3128043","pubmed","21595981","create date:2011/05/21 | first author:Liu Z",
"Proteomic analysis of hepatic tissue in adult female zebrafish (Danio rerio) exposed to atrazine.","/pubmed/21594674","Jin Y, Zhang X, Lu D, Fu Z.","Arch Environ Contam Toxicol. 2012 Jan;62(1):127-34. doi: 10.1007/s00244-011-9678-7. Epub 2011 May 19.","Arch Environ Contam Toxicol.  2012","PubMed","citation","PMID:21594674","pubmed","21594674","create date:2011/05/20 | first author:Jin Y",
"Proteomic analysis of schistosoma japonicum schistosomulum proteins that are differentially expressed among hosts differing in their susceptibility to the infection.","/pubmed/21593212","Hong Y, Peng J, Jiang W, Fu Z, Liu J, Shi Y, Li X, Lin J.","Mol Cell Proteomics. 2011 Aug;10(8):M110.006098. doi: 10.1074/mcp.M110.006098. Epub 2011 May 18.","Mol Cell Proteomics.  2011","PubMed","citation","PMID:21593212 | PMCID:PMC3149088","pubmed","21593212","create date:2011/05/20 | first author:Hong Y",
"Developmental expression and alternative splicing of the duck myostatin gene.","/pubmed/21592875","Huang KL, Wang JW, Han CC, Liu HH, Li L, Dai F, Pan Z, Xu F, He H, Xu H.","Comp Biochem Physiol Part D Genomics Proteomics. 2011 Sep;6(3):238-43. doi: 10.1016/j.cbd.2011.04.002. Epub 2011 Apr 22.","Comp Biochem Physiol Part D Genomics Proteomics.  2011","PubMed","citation","PMID:21592875","pubmed","21592875","create date:2011/05/20 | first author:Huang KL",
"Endoglycosidase-mediated incorporation of 18O into glycans for relative glycan quantitation.","/pubmed/21591765","Zhang W, Wang H, Tang H, Yang P.","Anal Chem. 2011 Jun 15;83(12):4975-81. doi: 10.1021/ac200753e. Epub 2011 May 27.","Anal Chem.  2011","PubMed","citation","PMID:21591765","pubmed","21591765","create date:2011/05/20 | first author:Zhang W",
"[Present status and prospects of professional facilities for wound healing].","/pubmed/21591339","Wu J, Luo GX.","Zhonghua Shao Shang Za Zhi. 2011 Feb;27(1):37-9. Chinese. ","Zhonghua Shao Shang Za Zhi.  2011","PubMed","citation","PMID:21591339","pubmed","21591339","create date:2011/05/20 | first author:Wu J",
"Prediction of peptides binding to the PKA RIIalpha subunit using a hierarchical strategy.","/pubmed/21586518","Hou T, Li Y, Wang W.","Bioinformatics. 2011 Jul 1;27(13):1814-21. doi: 10.1093/bioinformatics/btr294. Epub 2011 May 17.","Bioinformatics.  2011","PubMed","citation","PMID:21586518 | PMCID:PMC3117377","pubmed","21586518","create date:2011/05/19 | first author:Hou T",
"[Issues and solutions of conditional gene targeting].","/pubmed/21586394","Lin FY, Yang X.","Yi Chuan. 2011 May;33(5):469-84. Review. Chinese. ","Yi Chuan.  2011","PubMed","citation","PMID:21586394","pubmed","21586394","create date:2011/05/19 | first author:Lin FY",
"Heat shock protein 27 and cyclophilin A associate with the pathogenesis of COPD.","/pubmed/21585617","Hu R, Ouyang Q, Dai A, Tan S, Xiao Z, Tang C.","Respirology. 2011 Aug;16(6):983-93. doi: 10.1111/j.1440-1843.2011.01993.x.","Respirology.  2011","PubMed","citation","PMID:21585617","pubmed","21585617","create date:2011/05/19 | first author:Hu R",
"Modulation of mouse macrophage proteome induced by Toxoplasma gondii tachyzoites in vivo.","/pubmed/21584632","Zhou DH, Yuan ZG, Zhao FR, Li HL, Zhou Y, Lin RQ, Zou FC, Song HQ, Xu MJ, Zhu XQ.","Parasitol Res. 2011 Dec;109(6):1637-46. doi: 10.1007/s00436-011-2435-z. Epub 2011 May 17.","Parasitol Res.  2011","PubMed","citation","PMID:21584632","pubmed","21584632","create date:2011/05/18 | first author:Zhou DH",
"[Establishment of a specific serum proteomic profile model of nasopharyngeal carcinoma by MALDI-TOF MS].","/pubmed/21575517","Tao YL, Liu ZG, Xia YF, Yi W.","Zhonghua Zhong Liu Za Zhi. 2011 Mar;33(3):188-91. Chinese. ","Zhonghua Zhong Liu Za Zhi.  2011","PubMed","citation","PMID:21575517","pubmed","21575517","create date:2011/05/18 | first author:Tao YL",
"[Screen and identify of differential proteins expressed in the placenta of Down's syndrome].","/pubmed/21575446","Yan LY, Sun CJ, Wang X, Chen Y, Zhang WY.","Zhonghua Fu Chan Ke Za Zhi. 2011 Mar;46(3):161-6. Chinese. ","Zhonghua Fu Chan Ke Za Zhi.  2011","PubMed","citation","PMID:21575446","pubmed","21575446","create date:2011/05/18 | first author:Yan LY",
"[Proteomic changes in cerebral cortex of neonatal rats with experimental congenital hypothyroidism].","/pubmed/21575372","Liu CR, Yu BG, Liu YQ, Liu YM, Yang SW, Zhang YL.","Zhonghua Er Ke Za Zhi. 2011 Mar;49(3):209-13. Chinese. ","Zhonghua Er Ke Za Zhi.  2011","PubMed","citation","PMID:21575372","pubmed","21575372","create date:2011/05/18 | first author:Liu CR",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"CASCADE_SCAN: mining signal transduction network from high-throughput data based on steepest descent method.","/pubmed/21575263","Wang K, Hu F, Xu K, Cheng H, Jiang M, Feng R, Li J, Wen T.","BMC Bioinformatics. 2011 May 17;12:164. doi: 10.1186/1471-2105-12-164.","BMC Bioinformatics.  2011","PubMed","citation","PMID:21575263 | PMCID:PMC3120702","pubmed","21575263","create date:2011/05/18 | first author:Wang K",
"PRIN: a predicted rice interactome network.","/pubmed/21575196","Gu H, Zhu P, Jiao Y, Meng Y, Chen M.","BMC Bioinformatics. 2011 May 16;12:161. doi: 10.1186/1471-2105-12-161.","BMC Bioinformatics.  2011","PubMed","citation","PMID:21575196 | PMCID:PMC3118165","pubmed","21575196","create date:2011/05/18 | first author:Gu H",
"[Analysis of differential expression proteins and functions in Lactobacillus brevis NCL912 under acid stress].","/pubmed/21574386","Huang G, Zhong X, Li C, Cao Y.","Wei Sheng Wu Xue Bao. 2011 Feb;51(2):241-8. Chinese. ","Wei Sheng Wu Xue Bao.  2011","PubMed","citation","PMID:21574386","pubmed","21574386","create date:2011/05/18 | first author:Huang G",
"Proteomic analyses of gastric cancer cells treated with vesicular stomatitis virus matrix protein.","/pubmed/21574062","Zeng D, Zhang T, Zhou S, Hu H, Li J, Huang K, Lei Y, Wang K, Zhao Y, Liu R, Li Q, Wen Y, Huang C.","Protein J. 2011 Jun;30(5):308-17. doi: 10.1007/s10930-011-9331-3.","Protein J.  2011","PubMed","citation","PMID:21574062","pubmed","21574062","create date:2011/05/17 | first author:Zeng D",
"Plasma biomarker screening for liver fibrosis with the N-terminal isotope tagging strategy.","/pubmed/21574042","Li S, Liu X, Wei L, Wang H, Zhang J, Wei H, Qian X, Jiang Y, He F.","Sci China Life Sci. 2011 May;54(5):393-402. doi: 10.1007/s11427-011-4165-y. Epub 2011 May 15.","Sci China Life Sci.  2011","PubMed","citation","PMID:21574042","pubmed","21574042","create date:2011/05/17 | first author:Li S",
"Elevated expression of CUEDC2 protein confers endocrine resistance in breast cancer.","/pubmed/21572428","Pan X, Zhou T, Tai YH, Wang C, Zhao J, Cao Y, Chen Y, Zhang PJ, Yu M, Zhen C, Mu R, Bai ZF, Li HY, Li AL, Liang B, Jian Z, Zhang WN, Man JH, Gao YF, Gong WL, Wei LX, Zhang XM.","Nat Med. 2011 Jun;17(6):708-14. doi: 10.1038/nm.2369. Epub 2011 May 15.","Nat Med.  2011","PubMed","citation","PMID:21572428","pubmed","21572428","create date:2011/05/17 | first author:Pan X",
"SCFFBXL¹⁵ regulates BMP signalling by directing the degradation of HECT-type ubiquitin ligase Smurf1.","/pubmed/21572392","Cui Y, He S, Xing C, Lu K, Wang J, Xing G, Meng A, Jia S, He F, Zhang L.","EMBO J. 2011 May 13;30(13):2675-89. doi: 10.1038/emboj.2011.155. Erratum in: EMBO J. 2011;30(13):2748. ","EMBO J.  2011","PubMed","citation","PMID:21572392 | PMCID:PMC3155294","pubmed","21572392","create date:2011/05/17 | first author:Cui Y",
"Comparative proteomics analysis of proteins expressed in the I-1 and I-2 internodes of strawberry stolons.","/pubmed/21569547","Fang X, Ma H, Lu D, Yu H, Lai W, Ruan S.","Proteome Sci. 2011 May 14;9:26. doi: 10.1186/1477-5956-9-26.","Proteome Sci.  2011","PubMed","citation","PMID:21569547 | PMCID:PMC3113925","pubmed","21569547","create date:2011/05/17 | first author:Fang X",
"Proteomics displays cytoskeletal proteins and chaperones involvement in Hedyotis corymbosa-induced photokilling in skin cancer cells.","/pubmed/21569101","You BJ, Wu YC, Wu CY, Bao BY, Chen MY, Chang YH, Lee HZ.","Exp Dermatol. 2011 Aug;20(8):653-8. doi: 10.1111/j.1600-0625.2011.01290.x. Epub 2011 May 16.","Exp Dermatol.  2011","PubMed","citation","PMID:21569101","pubmed","21569101","create date:2011/05/17 | first author:You BJ",
"Characterization of a bifunctional β-lactamase/ribonuclease and its interaction with a chaperone-like protein in the pathogen Mycobacterium tuberculosis H37Rv.","/pubmed/21568871","Sun L, Zhang L, Zhang H, He ZG.","Biochemistry (Mosc). 2011 Mar;76(3):350-8.","Biochemistry (Mosc).  2011","PubMed","citation","PMID:21568871","pubmed","21568871","create date:2011/05/17 | first author:Sun L",
"Experimental study of HSP27 differential expression in left sided colon cancer and right sided colon cancer.","/pubmed/21566277","Pei H, Huang L, Liu L, Zhu H, Zeng L, Xiao Z.","Zhong Nan Da Xue Xue Bao Yi Xue Ban. 2011 Apr;36(4):277-85. doi: 10.3969/j.issn.1672-7347.2011.04.001.","Zhong Nan Da Xue Xue Bao Yi Xue Ban.  2011","PubMed","citation","PMID:21566277","pubmed","21566277","create date:2011/05/14 | first author:Pei H",
"Quantitative proteomic analysis of Salmonella enterica serovar Typhimurium under PhoP/PhoQ activation conditions.","/pubmed/21563813","Yu JL, Guo L.","J Proteome Res. 2011 Jul 1;10(7):2992-3002. doi: 10.1021/pr101177g. Epub 2011 May 31.","J Proteome Res.  2011","PubMed","citation","PMID:21563813","pubmed","21563813","create date:2011/05/14 | first author:Yu JL",
"A proton nuclear magnetic resonance metabonomics approach for biomarker discovery in nonalcoholic fatty liver disease.","/pubmed/21563774","Li H, Wang L, Yan X, Liu Q, Yu C, Wei H, Li Y, Zhang X, He F, Jiang Y.","J Proteome Res. 2011 Jun 3;10(6):2797-806. doi: 10.1021/pr200047c. Epub 2011 May 12.","J Proteome Res.  2011","PubMed","citation","PMID:21563774","pubmed","21563774","create date:2011/05/14 | first author:Li H",
"A proteomical study on the radiosensitized target molecules of fuzheng zengxiao formula in pulmonary adenocarcinoma nude mice model.","/pubmed/21563497","Huang JC, Zhao PC, Zhang HZ, Wang H.","J Tradit Chin Med. 2011 Mar;31(1):3-6.","J Tradit Chin Med.  2011","PubMed","citation","PMID:21563497","pubmed","21563497","create date:2011/05/14 | first author:Huang JC",
"Proteomic analysis of responses of a new probiotic bacterium Lactobacillus casei Zhang to low acid stress.","/pubmed/21561676","Wu R, Zhang W, Sun T, Wu J, Yue X, Meng H, Zhang H.","Int J Food Microbiol. 2011 Jun 30;147(3):181-7. doi: 10.1016/j.ijfoodmicro.2011.04.003. Epub 2011 Apr 16.","Int J Food Microbiol.  2011","PubMed","citation","PMID:21561676","pubmed","21561676","create date:2011/05/13 | first author:Wu R",
"Proteomic analyses reveal common promiscuous patterns of cell surface proteins on human embryonic stem cells and sperms.","/pubmed/21559292","Gu B, Zhang J, Wu Y, Zhang X, Tan Z, Lin Y, Huang X, Chen L, Yao K, Zhang M.","PLoS One. 2011 May 3;6(5):e19386. doi: 10.1371/journal.pone.0019386.","PLoS One.  2011","PubMed","citation","PMID:21559292 | PMCID:PMC3086920","pubmed","21559292","create date:2011/05/12 | first author:Gu B",
"New insights into RNA secondary structure in the alternative splicing of pre-mRNAs.","/pubmed/21558794","Jin Y, Yang Y, Zhang P.","RNA Biol. 2011 May-Jun;8(3):450-7. Epub 2011 May 1. Review.","RNA Biol.  2011","PubMed","citation","PMID:21558794","pubmed","21558794","create date:2011/05/12 | first author:Jin Y",
"Activation of EGFR promotes squamous carcinoma SCC10A cell migration and invasion via inducing EMT-like phenotype change and MMP-9-mediated degradation of E-cadherin.","/pubmed/21557297","Zuo JH, Zhu W, Li MY, Li XH, Yi H, Zeng GQ, Wan XX, He QY, Li JH, Qu JQ, Chen Y, Xiao ZQ.","J Cell Biochem. 2011 Sep;112(9):2508-17. doi: 10.1002/jcb.23175.","J Cell Biochem.  2011","PubMed","citation","PMID:21557297","pubmed","21557297","create date:2011/05/11 | first author:Zuo JH",
"Proteomic identification of exosomal LRG1: a potential urinary biomarker for detecting NSCLC.","/pubmed/21557262","Li Y, Zhang Y, Qiu F, Qiu Z.","Electrophoresis. 2011 Aug;32(15):1976-83. doi: 10.1002/elps.201000598. Epub 2011 May 9.","Electrophoresis.  2011","PubMed","citation","PMID:21557262","pubmed","21557262","create date:2011/05/11 | first author:Li Y",
"Evaluation of three high abundance protein depletion kits for umbilical cord serum proteomics.","/pubmed/21554704","Liu B, Qiu FH, Voss C, Xu Y, Zhao MZ, Wu YX, Nie J, Wang ZL.","Proteome Sci. 2011 May 9;9(1):24. doi: 10.1186/1477-5956-9-24.","Proteome Sci.  2011","PubMed","citation","PMID:21554704 | PMCID:PMC3105942","pubmed","21554704","create date:2011/05/11 | first author:Liu B",
"miR-148a promoted cell proliferation by targeting p27 in gastric cancer cells.","/pubmed/21552422","Guo SL, Peng Z, Yang X, Fan KJ, Ye H, Li ZH, Wang Y, Xu XL, Li J, Wang YL, Teng Y, Yang X.","Int J Biol Sci. 2011 May 5;7(5):567-74.","Int J Biol Sci.  2011","PubMed","citation","PMID:21552422 | PMCID:PMC3088878","pubmed","21552422","create date:2011/05/10 | first author:Guo SL",
"Effect of post-harvest heat treatment on proteome change of peach fruit during ripening.","/pubmed/21550427","Zhang L, Yu Z, Jiang L, Jiang J, Luo H, Fu L.","J Proteomics. 2011 Jun 10;74(7):1135-49. doi: 10.1016/j.jprot.2011.04.012. Epub 2011 Apr 23.","J Proteomics.  2011","PubMed","citation","PMID:21550427","pubmed","21550427","create date:2011/05/10 | first author:Zhang L",
"Fully automatable two-dimensional reversed-phase capillary liquid chromatography with online tandem mass spectrometry for shotgun proteomics.","/pubmed/21548098","Siu SO, Lam MP, Lau E, Kong RP, Lee SM, Chu IK.","Proteomics. 2011 Jun;11(11):2308-19. doi: 10.1002/pmic.201100110. Epub 2011 May 5.","Proteomics.  2011","PubMed","citation","PMID:21548098","pubmed","21548098","create date:2011/05/07 | first author:Siu SO",
"Proteomic analysis of metabolic, cytoskeletal and stress response proteins in human heart failure.","/pubmed/21545686","Li W, Rong R, Zhao S, Zhu X, Zhang K, Xiong X, Yu X, Cui Q, Li S, Chen L, Cai J, Du J.","J Cell Mol Med. 2012 Jan;16(1):59-71. doi: 10.1111/j.1582-4934.2011.01336.x.","J Cell Mol Med.  2012","PubMed","citation","PMID:21545686 | PMCID:PMC3823093","pubmed","21545686","create date:2011/05/07 | first author:Li W",
"Serum amyloid P component facilitates DNA clearance and inhibits plasmid transfection: implications for human DNA vaccine.","/pubmed/21544098","Wang Y, Guo Y, Wang X, Huang J, Shang J, Sun S.","Gene Ther. 2012 Jan;19(1):70-7. doi: 10.1038/gt.2011.67. Epub 2011 May 5.","Gene Ther.  2012","PubMed","citation","PMID:21544098","pubmed","21544098","create date:2011/05/06 | first author:Wang Y",
"Urinary proteomics analysis for renal injury in hypertensive disorders of pregnancy with iTRAQ labeling and LC-MS/MS.","/pubmed/21538910","Chen G, Zhang Y, Jin X, Zhang L, Zhou Y, Niu J, Chen J, Gu Y.","Proteomics Clin Appl. 2011 Jun;5(5-6):300-10. doi: 10.1002/prca.201000100. Epub 2011 Apr 29.","Proteomics Clin Appl.  2011","PubMed","citation","PMID:21538910","pubmed","21538910","create date:2011/05/04 | first author:Chen G",
"Proteomic analysis of Singapore grouper iridovirus envelope proteins and characterization of a novel envelope protein VP088.","/pubmed/21538879","Zhou S, Wan Q, Huang Y, Huang X, Cao J, Ye L, Lim TK, Lin Q, Qin Q.","Proteomics. 2011 Jun;11(11):2236-48. doi: 10.1002/pmic.200900820. Epub 2011 May 2.","Proteomics.  2011","PubMed","citation","PMID:21538879","pubmed","21538879","create date:2011/05/04 | first author:Zhou S",
"Baseline plasma proteomic analysis to identify biomarkers that predict radiation-induced lung toxicity in patients receiving radiation for non-small cell lung cancer.","/pubmed/21532507","Cai XW, Shedden KA, Yuan SH, Davis MA, Xu LY, Xie CY, Fu XL, Lawrence TS, Lubman DM, Kong FM.","J Thorac Oncol. 2011 Jun;6(6):1073-8. doi: 10.1097/JTO.0b013e3182152ba6.","J Thorac Oncol.  2011","PubMed","citation","PMID:21532507","pubmed","21532507","create date:2011/05/03 | first author:Cai XW",
"Development of online high-/low-pH reversed-phase-reversed-phase two-dimensional liquid chromatography for shotgun proteomics: a reversed-phase-strong cation exchange-reversed-phase approach.","/pubmed/21531424","Kong RP, Siu SO, Lee SS, Lo C, Chu IK.","J Chromatogr A. 2011 Jun 10;1218(23):3681-8. doi: 10.1016/j.chroma.2011.04.022. Epub 2011 Apr 14.","J Chromatogr A.  2011","PubMed","citation","PMID:21531424","pubmed","21531424","create date:2011/05/03 | first author:Kong RP",
"Application of trichloroacetic acid-acetone precipitation method for protein extraction in bone tissue.","/pubmed/21529453","Yong-feng C, Zhen Y, Bao-hua Z, Lu-wei X, Pei-jian T.","Zhongguo Yi Xue Ke Xue Yuan Xue Bao. 2011 Apr;33(2):210-3. doi: 10.3881/j.issn.1000-503X.2011.02.022.","Zhongguo Yi Xue Ke Xue Yuan Xue Bao.  2011","PubMed","citation","PMID:21529453","pubmed","21529453","create date:2011/05/03 | first author:Yong-feng C",
"[Optimization of two-dimensional electrophoresis conditions for proteomics of Issatchenkia orientalis in degrading dyes].","/pubmed/21528582","Yu Y, Yu ZS, Bai ZH, Zhang HX, Zhang L.","Huan Jing Ke Xue. 2011 Feb;32(2):548-53. Chinese. ","Huan Jing Ke Xue.  2011","PubMed","citation","PMID:21528582","pubmed","21528582","create date:2011/05/03 | first author:Yu Y",
"Comparison of protein profiles between acetonitrile- and non-acetonitrile-treated sera from patients with nasopharyngeal carcinomas.","/pubmed/22866106","Huang YJ, Deng KF, Xuan C, Zhang BB, Zhou Y, Yang X, He M.","Oncol Lett. 2011 May;2(3):477-481. Epub 2011 Mar 21.","Oncol Lett.  2011","PubMed","citation","PMID:22866106 | PMCID:PMC3410449","pubmed","22866106","create date:2011/05/01 | first author:Huang YJ",
"The expression of αA- and βB1-crystallin during normal development and regeneration, and proteomic analysis for the regenerating lens in Xenopus laevis.","/pubmed/21527991","Zhao Y, Ju F, Zhao Y, Wang L, Sun Z, Liu M, Gao L.","Mol Vis. 2011 Mar 23;17:768-78.","Mol Vis.  2011","PubMed","citation","PMID:21527991 | PMCID:PMC3081792","pubmed","21527991","create date:2011/04/30 | first author:Zhao Y",
