Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"[Proteomics and its role in drug discovery and development].","/pubmed/15580866","Nishimura T.","Seikagaku. 2004 Oct;76(10):1344-52. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580866","pubmed","15580866","create date:2004/12/08 | first author:Nishimura T",
"[From proteomics to functional glycomics: importance of functional analysis of sugar chains].","/pubmed/15580865","Miyoshi E, Taniguchi N.","Seikagaku. 2004 Oct;76(10):1337-43. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580865","pubmed","15580865","create date:2004/12/08 | first author:Miyoshi E",
"[Bioinformatics].","/pubmed/15580864","Toda T.","Seikagaku. 2004 Oct;76(10):1328-36. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580864","pubmed","15580864","create date:2004/12/08 | first author:Toda T",
"[Two-dimensional electrophoresis and proteomics].","/pubmed/15580863","Hirano H.","Seikagaku. 2004 Oct;76(10):1320-7. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580863","pubmed","15580863","create date:2004/12/08 | first author:Hirano H",
"[Proteomics and epigenetics learned from Down syndrome model mouse].","/pubmed/15580861","Murakami K, Nishigaki R, Kazuki Y, Kadota M, Oshimura M.","Seikagaku. 2004 Oct;76(10):1296-304. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580861","pubmed","15580861","create date:2004/12/08 | first author:Murakami K",
"[Mass spectrometry-based protein analysis and signaling proteomics].","/pubmed/15580860","Taniguchi H.","Seikagaku. 2004 Oct;76(10):1289-95. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580860","pubmed","15580860","create date:2004/12/08 | first author:Taniguchi H",
"[Proteome analysis of transformed cells and transgenic animals].","/pubmed/15580859","Oofusa K, Yamagata A, Yoshizato K.","Seikagaku. 2004 Oct;76(10):1283-8. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580859","pubmed","15580859","create date:2004/12/08 | first author:Oofusa K",
"[Microchip technology for SNPs analysis and proteomics].","/pubmed/15580858","Kaji N, Baba Y.","Seikagaku. 2004 Oct;76(10):1275-82. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580858","pubmed","15580858","create date:2004/12/08 | first author:Kaji N",
"[From genome to proteome--aim of human proteomics].","/pubmed/15580857","Nakamura K, Aebersold R, Bairoch A, Dunn M, Celis J, Hanash S, Hochstrasser D, Humphrey-Smith I, James P, Klose J, LaBaer J, Langen H, Mann M, Parekh R, Patterson S, Pearce C, Poepstorff P, Simpson RJ, Tomlinson I, Tsugita A, Yates J.","Seikagaku. 2004 Oct;76(10):1271-4. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15580857","pubmed","15580857","create date:2004/12/08 | first author:Nakamura K",
"Advances in isolation and characterization of homogeneous cell populations using laser microdissection.","/pubmed/15578433","Mizuarai S, Takahashi K, Kobayashi T, Kotani H.","Histol Histopathol. 2005 Jan;20(1):139-46. doi: 10.14670/HH-20.139. Review.","Histol Histopathol.  2005","PubMed","citation","PMID:15578433","pubmed","15578433","create date:2004/12/04 | first author:Mizuarai S",
"In vitro selection of Jun-associated proteins using mRNA display.","/pubmed/15576676","Horisawa K, Tateyama S, Ishizaka M, Matsumura N, Takashima H, Miyamoto-Sato E, Doi N, Yanagawa H.","Nucleic Acids Res. 2004 Dec 2;32(21):e169.","Nucleic Acids Res.  2004","PubMed","citation","PMID:15576676 | PMCID:PMC535696","pubmed","15576676","create date:2004/12/04 | first author:Horisawa K",
"Elucidation of information encoded in tryptophan 140 of staphylococcal nuclease.","/pubmed/15573380","Hirano S, Kamikubo H, Yamazaki Y, Kataoka M.","Proteins. 2005 Feb 1;58(2):271-7.","Proteins.  2005","PubMed","citation","PMID:15573380","pubmed","15573380","create date:2004/12/02 | first author:Hirano S",
"Identification of major proteins in maize egg cells.","/pubmed/15564524","Okamoto T, Higuchi K, Shinkawa T, Isobe T, Lörz H, Koshiba T, Kranz E.","Plant Cell Physiol. 2004 Oct;45(10):1406-12.","Plant Cell Physiol.  2004","PubMed","citation","PMID:15564524","pubmed","15564524","create date:2004/11/27 | first author:Okamoto T",
"The carbohydrate sequence markup language (CabosML): an XML description of carbohydrate structures.","/pubmed/15564307","Kikuchi N, Kameyama A, Nakaya S, Ito H, Sato T, Shikanai T, Takahashi Y, Narimatsu H.","Bioinformatics. 2005 Apr 15;21(8):1717-8. Epub 2004 Nov 25. Erratum in: Bioinformatics. 2005 May 15;21(10):2572. ","Bioinformatics.  2005","PubMed","citation","PMID:15564307","pubmed","15564307","create date:2004/11/27 | first author:Kikuchi N",
"Crystal structure of the Co-chaperonin Cpn10 from Thermus thermophilus HB8.","/pubmed/15558581","Numoto N, Kita A, Miki K.","Proteins. 2005 Feb 1;58(2):498-500. No abstract available. ","Proteins.  2005","PubMed","citation","PMID:15558581","pubmed","15558581","create date:2004/11/24 | first author:Numoto N",
"Crystal structure of PH0010 from Pyrococcus horikoshii, which is highly homologous to human AMMECR 1C-terminal region.","/pubmed/15558565","Tajika Y, Sakai N, Tamura T, Yao M, Watanabe N, Tanaka I.","Proteins. 2005 Feb 1;58(2):501-3. No abstract available. ","Proteins.  2005","PubMed","citation","PMID:15558565","pubmed","15558565","create date:2004/11/24 | first author:Tajika Y",
"Rational discovery of a novel interface for a coactivator in the peroxisome proliferator-activated receptor gamma: theoretical implications of impairment in type 2 diabetes mellitus.","/pubmed/15558556","Shiraki T, Kodama TS, Jingami H, Kamiya N.","Proteins. 2005 Feb 1;58(2):418-25.","Proteins.  2005","PubMed","citation","PMID:15558556","pubmed","15558556","create date:2004/11/24 | first author:Shiraki T",
"Characterization of KIF7 gene in silico.","/pubmed/15547730","Katoh Y, Katoh M.","Int J Oncol. 2004 Dec;25(6):1881-6.","Int J Oncol.  2004","PubMed","citation","PMID:15547730","pubmed","15547730","create date:2004/11/18 | first author:Katoh Y",
"Identification and characterization of FBXL19 gene in silico.","/pubmed/15547684","Katoh M, Katoh M.","Int J Mol Med. 2004 Dec;14(6):1109-14.","Int J Mol Med.  2004","PubMed","citation","PMID:15547684","pubmed","15547684","create date:2004/11/18 | first author:Katoh M",
"Hydrophilic affinity isolation and MALDI multiple-stage tandem mass spectrometry of glycopeptides for glycoproteomics.","/pubmed/15538777","Wada Y, Tajiri M, Yoshida S.","Anal Chem. 2004 Nov 15;76(22):6560-5.","Anal Chem.  2004","PubMed","citation","PMID:15538777","pubmed","15538777","create date:2004/11/13 | first author:Wada Y",
"Site-specific carbohydrate profiling of human transferrin by nano-flow liquid chromatography/electrospray ionization mass spectrometry.","/pubmed/15536627","Satomi Y, Shimonishi Y, Hase T, Takao T.","Rapid Commun Mass Spectrom. 2004;18(24):2983-8.","Rapid Commun Mass Spectrom.  2004","PubMed","citation","PMID:15536627","pubmed","15536627","create date:2004/11/13 | first author:Satomi Y",
"Detection of pairwise residue proximity by covariation analysis for 3D-structure prediction of G-protein-coupled receptors.","/pubmed/15517989","Nemoto W, Imai T, Takahashi T, Kikuchi T, Fujita N.","Protein J. 2004 Aug;23(6):427-35.","Protein J.  2004","PubMed","citation","PMID:15517989","pubmed","15517989","create date:2004/11/03 | first author:Nemoto W",
"[Development of novel DDS technologies for pharmacoproteomic-based drug discovery and development].","/pubmed/15516804","Tsutsumi Y.","Yakugaku Zasshi. 2004 Nov;124(11):769-80. Review. Japanese. ","Yakugaku Zasshi.  2004","PubMed","citation","PMID:15516804","pubmed","15516804","create date:2004/11/02 | first author:Tsutsumi Y",
"A structural basis of Equisetum arvense ferredoxin isoform II producing an alternative electron transfer with ferredoxin-NADP+ reductase.","/pubmed/15513928","Kurisu G, Nishiyama D, Kusunoki M, Fujikawa S, Katoh M, Hanke GT, Hase T, Teshima K.","J Biol Chem. 2005 Jan 21;280(3):2275-81. Epub 2004 Oct 28.","J Biol Chem.  2005","PubMed","citation","PMID:15513928","pubmed","15513928","create date:2004/10/30 | first author:Kurisu G",
"Critical role of collapsin response mediator protein-associated molecule CRAM for filopodia and growth cone development in neurons.","/pubmed/15509652","Hotta A, Inatome R, Yuasa-Kawada J, Qin Q, Yamamura H, Yanagi S.","Mol Biol Cell. 2005 Jan;16(1):32-9. Epub 2004 Oct 27.","Mol Biol Cell.  2005","PubMed","citation","PMID:15509652 | PMCID:PMC539149","pubmed","15509652","create date:2004/10/29 | first author:Hotta A",
"Point mutations of 3BP2 identified in human-inherited disease cherubism result in the loss of function.","/pubmed/15507112","Miah SM, Hatani T, Qu X, Yamamura H, Sada K.","Genes Cells. 2004 Nov;9(11):993-1004.","Genes Cells.  2004","PubMed","citation","PMID:15507112","pubmed","15507112","create date:2004/10/28 | first author:Miah SM",
"Utility of dry gel from two-dimensional electrophoresis for peptide mass fingerprinting analysis of silkworm proteins.","/pubmed/15502361","Zhang P, Yamamoto K, Wang Y, Banno Y, Fujii H, Miake F, Kashige N, Aso Y.","Biosci Biotechnol Biochem. 2004 Oct;68(10):2148-54.","Biosci Biotechnol Biochem.  2004","PubMed","citation","PMID:15502361","pubmed","15502361","create date:2004/10/27 | first author:Zhang P",
"Proteomic signatures and aberrations of mouse embryonic stem cells containing a single human chromosome 21 in neuronal differentiation: an in vitro model of Down syndrome.","/pubmed/15501590","Kadota M, Nishigaki R, Wang CC, Toda T, Shirayoshi Y, Inoue T, Gojobori T, Ikeo K, Rogers MS, Oshimura M.","Neuroscience. 2004;129(2):325-35.","Neuroscience.  2004","PubMed","citation","PMID:15501590","pubmed","15501590","create date:2004/10/27 | first author:Kadota M",
"A comprehensive approach for establishment of the platform to analyze functions of KIAA proteins II: public release of inaugural version of InGaP database containing gene/protein expression profiles for 127 mouse KIAA genes/proteins.","/pubmed/15500254","Koga H, Yuasa S, Nagase T, Shimada K, Nagano M, Imai K, Ohara R, Nakajima D, Murakami M, Kawai M, Miki F, Magae J, Inamoto S, Okazaki N, Ohara O.","DNA Res. 2004 Aug 31;11(4):293-304.","DNA Res.  2004","PubMed","citation","PMID:15500254","pubmed","15500254","create date:2004/10/27 | first author:Koga H",
"Analysis of small human proteins reveals the translation of upstream open reading frames of mRNAs.","/pubmed/15489325","Oyama M, Itagaki C, Hata H, Suzuki Y, Izumi T, Natsume T, Isobe T, Sugano S.","Genome Res. 2004 Oct;14(10B):2048-52.","Genome Res.  2004","PubMed","citation","PMID:15489325 | PMCID:PMC528919","pubmed","15489325","create date:2004/10/19 | first author:Oyama M",
"Proteome analysis of prostate cancer.","/pubmed/15477873","Kuruma H, Egawa S, Oh-Ishi M, Kodera Y, Maeda T.","Prostate Cancer Prostatic Dis. 2005;8(1):14-21. Review.","Prostate Cancer Prostatic Dis.  2005","PubMed","citation","PMID:15477873","pubmed","15477873","create date:2004/10/13 | first author:Kuruma H",
"An RNA-interacting protein, SYNCRIP (heterogeneous nuclear ribonuclear protein Q1/NSAP1) is a component of mRNA granule transported with inositol 1,4,5-trisphosphate receptor type 1 mRNA in neuronal dendrites.","/pubmed/15475564","Bannai H, Fukatsu K, Mizutani A, Natsume T, Iemura S, Ikegami T, Inoue T, Mikoshiba K.","J Biol Chem. 2004 Dec 17;279(51):53427-34. Epub 2004 Oct 8.","J Biol Chem.  2004","PubMed","citation","PMID:15475564","pubmed","15475564","create date:2004/10/12 | first author:Bannai H",
"Rapid and sensitive amino-acid sequencing of cloning Thermus thermophilus HB8 ferredoxin by proteomics.","/pubmed/15473686","Kaneko M, Masui R, Ake K, Kousumi Y, Kuramitsu S, Yamaguchi M, Kuyama H, Ando E, Norioka S, Nakazawa T, Okamura TA, Yamamoto H, Ueyama N.","J Proteome Res. 2004 Sep-Oct;3(5):983-7.","J Proteome Res.  2004","PubMed","citation","PMID:15473686","pubmed","15473686","create date:2004/10/12 | first author:Kaneko M",
"Lectin-based structural glycomics: glycoproteomics and glycan profiling.","/pubmed/15467396","Hirabayashi J.","Glycoconj J. 2004;21(1-2):35-40. Review.","Glycoconj J.  2004","PubMed","citation","PMID:15467396","pubmed","15467396","create date:2004/10/07 | first author:Hirabayashi J",
"Development of novel drug delivery system (DDS) technologies for proteomic-based drug development.","/pubmed/15467182","Shibata H, Nakagawa S, Mayumi T, Tsutsumi Y.","Biol Pharm Bull. 2004 Oct;27(10):1483-8. Review.","Biol Pharm Bull.  2004","PubMed","citation","PMID:15467182","pubmed","15467182","create date:2004/10/07 | first author:Shibata H",
"ERK1/2 regulates intracellular ATP levels through alpha-enolase expression in cardiomyocytes exposed to ischemic hypoxia and reoxygenation.","/pubmed/15459207","Mizukami Y, Iwamatsu A, Aki T, Kimura M, Nakamura K, Nao T, Okusa T, Matsuzaki M, Yoshida K, Kobayashi S.","J Biol Chem. 2004 Nov 26;279(48):50120-31. Epub 2004 Sep 30.","J Biol Chem.  2004","PubMed","citation","PMID:15459207","pubmed","15459207","create date:2004/10/02 | first author:Mizukami Y",
"Cell-free protein synthesis systems: increasing their performance and applications.","/pubmed/15453188","Nakano H, Kawarasaki Y, Yamane T.","Adv Biochem Eng Biotechnol. 2004;90:135-49. Review.","Adv Biochem Eng Biotechnol.  2004","PubMed","citation","PMID:15453188","pubmed","15453188","create date:2004/09/30 | first author:Nakano H",
"A proteomic approach to identification of transmembrane proteins and membrane-anchored proteins of Arabidopsis thaliana by peptide sequencing.","/pubmed/15449543","Sazuka T, Keta S, Shiratake K, Yamaki S, Shibata D.","DNA Res. 2004 Apr 30;11(2):101-13.","DNA Res.  2004","PubMed","citation","PMID:15449543","pubmed","15449543","create date:2004/09/29 | first author:Sazuka T",
"Efficient in-gel digestion procedure using 5-cyclohexyl-1-pentyl-beta-D-maltoside as an additive for gel-based membrane proteomics.","/pubmed/15386632","Katayama H, Tabata T, Ishihama Y, Sato T, Oda Y, Nagasu T.","Rapid Commun Mass Spectrom. 2004;18(20):2388-94.","Rapid Commun Mass Spectrom.  2004","PubMed","citation","PMID:15386632","pubmed","15386632","create date:2004/09/24 | first author:Katayama H",
"Toward large-scale modeling of the microbial cell for computer simulation.","/pubmed/15380661","Ishii N, Robert M, Nakayama Y, Kanai A, Tomita M.","J Biotechnol. 2004 Sep 30;113(1-3):281-94. Review.","J Biotechnol.  2004","PubMed","citation","PMID:15380661","pubmed","15380661","create date:2004/09/24 | first author:Ishii N",
"Characterization of human TMEM16G gene in silico.","/pubmed/15375614","Katoh M, Katoh M.","Int J Mol Med. 2004 Oct;14(4):759-64.","Int J Mol Med.  2004","PubMed","citation","PMID:15375614","pubmed","15375614","create date:2004/09/18 | first author:Katoh M",
"Multidimensional protein profiling technology and its application to human plasma proteome.","/pubmed/15359723","Fujii K, Nakano T, Kawamura T, Usui F, Bando Y, Wang R, Nishimura T.","J Proteome Res. 2004 Jul-Aug;3(4):712-8.","J Proteome Res.  2004","PubMed","citation","PMID:15359723","pubmed","15359723","create date:2004/09/14 | first author:Fujii K",
"Proteomic signature of human cancer cells.","/pubmed/15352251","Seike M, Kondo T, Fujii K, Yamada T, Gemma A, Kudoh S, Hirohashi S.","Proteomics. 2004 Sep;4(9):2776-88.","Proteomics.  2004","PubMed","citation","PMID:15352251","pubmed","15352251","create date:2004/09/08 | first author:Seike M",
"Characterization of a digested protein complex with quantitative aspects: an approach based on accurate mass chromatographic analysis with Fourier transform-ion cyclotron resonance mass spectrometry.","/pubmed/15352230","Nakamura T, Dohmae N, Takio K.","Proteomics. 2004 Sep;4(9):2558-66.","Proteomics.  2004","PubMed","citation","PMID:15352230","pubmed","15352230","create date:2004/09/08 | first author:Nakamura T",
"Proteomic signature corresponding to alpha fetoprotein expression in liver cancer cells.","/pubmed/15349899","Yokoo H, Kondo T, Fujii K, Yamada T, Todo S, Hirohashi S.","Hepatology. 2004 Sep;40(3):609-17.","Hepatology.  2004","PubMed","citation","PMID:15349899","pubmed","15349899","create date:2004/09/07 | first author:Yokoo H",
"Proteomic studies of lipopolysaccharide-induced polypeptides in the silkworm, Bombyx mori.","/pubmed/15322375","Wang Y, Zhang P, Fujii H, Banno Y, Yamamoto K, Aso Y.","Biosci Biotechnol Biochem. 2004 Aug;68(8):1821-3.","Biosci Biotechnol Biochem.  2004","PubMed","citation","PMID:15322375","pubmed","15322375","create date:2004/08/24 | first author:Wang Y",
"Filtering remote homologues using predicted structural information.","/pubmed/15319470","Uehara K, Kawabata T, Go N.","Protein Eng Des Sel. 2004 Jul;17(7):565-70. Epub 2004 Aug 19.","Protein Eng Des Sel.  2004","PubMed","citation","PMID:15319470","pubmed","15319470","create date:2004/08/21 | first author:Uehara K",
"Characteristic recognition of N-acetylgalactosamine by an invertebrate C-type Lectin, CEL-I, revealed by X-ray crystallographic analysis.","/pubmed/15319425","Sugawara H, Kusunoki M, Kurisu G, Fujimoto T, Aoyagi H, Hatakeyama T.","J Biol Chem. 2004 Oct 22;279(43):45219-25. Epub 2004 Aug 19.","J Biol Chem.  2004","PubMed","citation","PMID:15319425","pubmed","15319425","create date:2004/08/21 | first author:Sugawara H",
Title,URL,Description,Details,ShortDetails,Resource,Type,Identifiers,Db,EntrezUID,Properties
"Development of a monolithic silica extraction tip for the analysis of proteins.","/pubmed/15317408","Miyazaki S, Morisato K, Ishizuka N, Minakuchi H, Shintani Y, Furuno M, Nakanishi K.","J Chromatogr A. 2004 Jul 16;1043(1):19-25.","J Chromatogr A.  2004","PubMed","citation","PMID:15317408","pubmed","15317408","create date:2004/08/20 | first author:Miyazaki S",
"Mechanism-based fluorescent labeling of beta-galactosidases. An efficient method in proteomics for glycoside hydrolases.","/pubmed/15308675","Kurogochi M, Nishimura S, Lee YC.","J Biol Chem. 2004 Oct 22;279(43):44704-12. Epub 2004 Aug 12.","J Biol Chem.  2004","PubMed","citation","PMID:15308675","pubmed","15308675","create date:2004/08/17 | first author:Kurogochi M",
"[Creation of functional muteins using phage libraries for pharmacoproteomic-based drug discovery and development of DDS].","/pubmed/15297722","Yoshioka Y.","Yakugaku Zasshi. 2004 Aug;124(8):531-9. Review. Japanese. ","Yakugaku Zasshi.  2004","PubMed","citation","PMID:15297722","pubmed","15297722","create date:2004/08/07 | first author:Yoshioka Y",
"Proteomic analysis of putative latex allergens.","/pubmed/15286439","Yagami T, Haishima Y, Tsuchiya T, Tomitaka-Yagami A, Kano H, Matsunaga K.","Int Arch Allergy Immunol. 2004 Sep;135(1):3-11. Epub 2004 Jul 29.","Int Arch Allergy Immunol.  2004","PubMed","citation","PMID:15286439","pubmed","15286439","create date:2004/08/03 | first author:Yagami T",
"Detection of oligosaccharides labeled with cyanine dyes using matrix-assisted laser desorption/ionization mass spectrometry.","/pubmed/15283599","Kameyama A, Kaneda Y, Yamanaka H, Yoshimine H, Narimatsu H, Shinohara Y.","Anal Chem. 2004 Aug 1;76(15):4537-42.","Anal Chem.  2004","PubMed","citation","PMID:15283599","pubmed","15283599","create date:2004/07/31 | first author:Kameyama A",
"Genome-scale, biochemical annotation method based on the wheat germ cell-free protein synthesis system.","/pubmed/15276451","Sawasaki T, Hasegawa Y, Morishita R, Seki M, Shinozaki K, Endo Y.","Phytochemistry. 2004 Jun;65(11):1549-55.","Phytochemistry.  2004","PubMed","citation","PMID:15276451","pubmed","15276451","create date:2004/07/28 | first author:Sawasaki T",
"Technical aspects of functional proteomics in plants.","/pubmed/15276446","Hirano H, Islam N, Kawasaki H.","Phytochemistry. 2004 Jun;65(11):1487-98. Review.","Phytochemistry.  2004","PubMed","citation","PMID:15276446","pubmed","15276446","create date:2004/07/28 | first author:Hirano H",
"Rice proteomics: recent developments and analysis of nuclear proteins.","/pubmed/15276429","Khan MM, Komatsu S.","Phytochemistry. 2004 Jun;65(12):1671-81. Review.","Phytochemistry.  2004","PubMed","citation","PMID:15276429","pubmed","15276429","create date:2004/07/28 | first author:Khan MM",
"[Molecular-target drug].","/pubmed/15272581","Sone S, Yano S, Nishioka Y.","Gan To Kagaku Ryoho. 2004 Jul;31(7):1034-40. Review. Japanese. ","Gan To Kagaku Ryoho.  2004","PubMed","citation","PMID:15272581","pubmed","15272581","create date:2004/07/27 | first author:Sone S",
"[Biomarkers in breast cancer].","/pubmed/15272579","Kurebayashi J.","Gan To Kagaku Ryoho. 2004 Jul;31(7):1021-6. Review. Japanese. ","Gan To Kagaku Ryoho.  2004","PubMed","citation","PMID:15272579","pubmed","15272579","create date:2004/07/27 | first author:Kurebayashi J",
"Proteomic identification of Bcl2-associated athanogene 2 as a novel MAPK-activated protein kinase 2 substrate.","/pubmed/15271996","Ueda K, Kosako H, Fukui Y, Hattori S.","J Biol Chem. 2004 Oct 1;279(40):41815-21. Epub 2004 Jul 22.","J Biol Chem.  2004","PubMed","citation","PMID:15271996","pubmed","15271996","create date:2004/07/24 | first author:Ueda K",
"Preparation of Escherichia coli cell extract for highly productive cell-free protein expression.","/pubmed/15263844","Kigawa T, Yabuki T, Matsuda N, Matsuda T, Nakajima R, Tanaka A, Yokoyama S.","J Struct Funct Genomics. 2004;5(1-2):63-8.","J Struct Funct Genomics.  2004","PubMed","citation","PMID:15263844","pubmed","15263844","create date:2004/07/21 | first author:Kigawa T",
"High-throughput, genome-scale protein production method based on the wheat germ cell-free expression system.","/pubmed/15263842","Endo Y, Sawasaki T.","J Struct Funct Genomics. 2004;5(1-2):45-57.","J Struct Funct Genomics.  2004","PubMed","citation","PMID:15263842","pubmed","15263842","create date:2004/07/21 | first author:Endo Y",
"[DDS and Me].","/pubmed/15235224","Mayumi T.","Yakugaku Zasshi. 2004 Jul;124(7):397-415. Review. Japanese. ","Yakugaku Zasshi.  2004","PubMed","citation","PMID:15235224","pubmed","15235224","create date:2004/07/06 | first author:Mayumi T",
"Proteomic profiling of proteins decreased in hepatocellular carcinoma from patients infected with hepatitis C virus.","/pubmed/15221772","Yokoyama Y, Kuramitsu Y, Takashima M, Iizuka N, Toda T, Terai S, Sakaida I, Oka M, Nakamura K, Okita K.","Proteomics. 2004 Jul;4(7):2111-6.","Proteomics.  2004","PubMed","citation","PMID:15221772","pubmed","15221772","create date:2004/06/29 | first author:Yokoyama Y",
"A proteomic approach to analyze salt-responsive proteins in rice leaf sheath.","/pubmed/15221768","Abbasi FM, Komatsu S.","Proteomics. 2004 Jul;4(7):2072-81.","Proteomics.  2004","PubMed","citation","PMID:15221768","pubmed","15221768","create date:2004/06/29 | first author:Abbasi FM",
"Identification of beta-tubulin isoform V as an autoantigen in allergic rhinitis by a proteomic approach.","/pubmed/15215630","Nakamura M, Tsutsumi K, Ooka S, Sekine T, Koizuka I, Nishioka K, Kato T.","Microbiol Immunol. 2004;48(5):427-34.","Microbiol Immunol.  2004","PubMed","citation","PMID:15215630","pubmed","15215630","create date:2004/06/25 | first author:Nakamura M",
"Isolation of intact vacuoles and proteomic analysis of tonoplast from suspension-cultured cells of Arabidopsis thaliana.","/pubmed/15215502","Shimaoka T, Ohnishi M, Sazuka T, Mitsuhashi N, Hara-Nishimura I, Shimazaki K, Maeshima M, Yokota A, Tomizawa K, Mimura T.","Plant Cell Physiol. 2004 Jun;45(6):672-83.","Plant Cell Physiol.  2004","PubMed","citation","PMID:15215502","pubmed","15215502","create date:2004/06/25 | first author:Shimaoka T",
"Post-genomics approaches for the elucidation of plant adaptive mechanisms to sulphur deficiency.","/pubmed/15208337","Hirai MY, Saito K.","J Exp Bot. 2004 Aug;55(404):1871-9. Epub 2004 Jun 18. Review.","J Exp Bot.  2004","PubMed","citation","PMID:15208337","pubmed","15208337","create date:2004/06/23 | first author:Hirai MY",
"A comprehensive approach for establishment of the platform to analyze functions of KIAA proteins: generation and evaluation of anti-mKIAA antibodies.","/pubmed/15188409","Koga H, Shimada K, Hara Y, Nagano M, Kohga H, Yokoyama R, Kimura Y, Yuasa S, Magae J, Inamoto S, Okazaki N, Ohara O.","Proteomics. 2004 May;4(5):1412-6.","Proteomics.  2004","PubMed","citation","PMID:15188409","pubmed","15188409","create date:2004/06/10 | first author:Koga H",
"Nondenaturing two-dimensional electrophoresis enzyme profile involving activity and sequence structure of cytosol proteins from mouse liver.","/pubmed/15188408","Shimazaki Y, Sugawara Y, Manabe T.","Proteomics. 2004 May;4(5):1406-11.","Proteomics.  2004","PubMed","citation","PMID:15188408","pubmed","15188408","create date:2004/06/10 | first author:Shimazaki Y",
"Additional paper: computational resources for metabolomics.","/pubmed/15163362","Arita M.","Brief Funct Genomic Proteomic. 2004 Apr;3(1):84-93. Review.","Brief Funct Genomic Proteomic.  2004","PubMed","citation","PMID:15163362","pubmed","15163362","create date:2004/05/28 | first author:Arita M",
"[Proteomics using two-dimensional polyacrylamide gel electrophoresis and fluorescence dye labeling technology].","/pubmed/15162968","Kondo T.","Seikagaku. 2004 Apr;76(4):385-90. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15162968","pubmed","15162968","create date:2004/05/28 | first author:Kondo T",
"[Glycoproteome analysis].","/pubmed/15162963","Kaji H.","Seikagaku. 2004 Apr;76(4):363-8. Review. Japanese.  No abstract available. ","Seikagaku.  2004","PubMed","citation","PMID:15162963","pubmed","15162963","create date:2004/05/28 | first author:Kaji H",
"Proteomic surveillance of autoimmunity in osteoarthritis: identification of triosephosphate isomerase as an autoantigen in patients with osteoarthritis.","/pubmed/15146421","Xiang Y, Sekine T, Nakamura H, Imajoh-Ohmi S, Fukuda H, Nishioka K, Kato T.","Arthritis Rheum. 2004 May;50(5):1511-21.","Arthritis Rheum.  2004","PubMed","citation","PMID:15146421","pubmed","15146421","create date:2004/05/18 | first author:Xiang Y",
"Design and synthesis of novel hydrophilic spacers for the reduction of nonspecific binding proteins on affinity resins.","/pubmed/15142543","Shiyama T, Furuya M, Yamazaki A, Terada T, Tanaka A.","Bioorg Med Chem. 2004 Jun 1;12(11):2831-41.","Bioorg Med Chem.  2004","PubMed","citation","PMID:15142543","pubmed","15142543","create date:2004/05/15 | first author:Shiyama T",
"Alternative splice variant of actinin-4 in small cell lung cancer.","/pubmed/15122314","Honda K, Yamada T, Seike M, Hayashida Y, Idogawa M, Kondo T, Ino Y, Hirohashi S.","Oncogene. 2004 Jul 1;23(30):5257-62.","Oncogene.  2004","PubMed","citation","PMID:15122314","pubmed","15122314","create date:2004/05/04 | first author:Honda K",
"Only a small subset of the horizontally transferred chromosomal genes in Escherichia coli are translated into proteins.","/pubmed/15115803","Taoka M, Yamauchi Y, Shinkawa T, Kaji H, Motohashi W, Nakayama H, Takahashi N, Isobe T.","Mol Cell Proteomics. 2004 Aug;3(8):780-7. Epub 2004 Apr 28.","Mol Cell Proteomics.  2004","PubMed","citation","PMID:15115803","pubmed","15115803","create date:2004/04/30 | first author:Taoka M",
"Proteomic analysis of brown planthopper: application to the study of carbamate toxicity.","/pubmed/15110863","Sharma R, Komatsu S, Noda H.","Insect Biochem Mol Biol. 2004 May;34(5):425-32.","Insect Biochem Mol Biol.  2004","PubMed","citation","PMID:15110863","pubmed","15110863","create date:2004/04/28 | first author:Sharma R",
"Proteomic analysis of the TGF-beta signaling pathway in pancreatic carcinoma cells using stable RNA interference to silence Smad4 expression.","/pubmed/15110786","Imamura T, Kanai F, Kawakami T, Amarsanaa J, Ijichi H, Hoshida Y, Tanaka Y, Ikenoue T, Tateishi K, Kawabe T, Arakawa Y, Miyagishi M, Taira K, Yokosuka O, Omata M.","Biochem Biophys Res Commun. 2004 May 21;318(1):289-96.","Biochem Biophys Res Commun.  2004","PubMed","citation","PMID:15110786","pubmed","15110786","create date:2004/04/28 | first author:Imamura T",
"Proteomics approach on microcystin binding proteins in mouse liver for investigation of microcystin toxicity.","/pubmed/15109886","Imanishi S, Harada K.","Toxicon. 2004 May;43(6):651-9.","Toxicon.  2004","PubMed","citation","PMID:15109886","pubmed","15109886","create date:2004/04/28 | first author:Imanishi S",
